Anime Name,Song Type,Song Name,Song Artist,Mp3 Link,Webm Link
Ninja Slayer From Animation,ED8,Psycho Internet Magic,SPARK!! SOUND!! SHOW!!,p0yedq.mp3,99s5xs.webm
Ninja Slayer From Animation,ED8,Suicidal Bunny,taffy,6jroe8.mp3,stl5rp.webm
Ninja Slayer From Animation,ED9,Hide,80KIDZ,g1ui5q.mp3,6lbo8t.webm
Ninja Slayer From Animation,ED9,Ikari no Fudesaki,Chirinuruwowaka,57x0to.mp3,fam8kg.webm
Ninja Slayer From Animation,ED10,Black Nightmare,MO'SOME TONEBENDER,ohv5ew.mp3,f5i1dx.webm
Ninja Slayer From Animation,ED10,Jag Jag,Sawagi,z0qed3.mp3,fx4nkq.webm
Ninja Slayer From Animation,ED11,Aurashi no Ken,Boris,6wd009.mp3,jfbnbs.webm
Ninja Slayer From Animation,ED11,Gouhou-teki Tobikata no Susume-SPARK!!SOUND!!SHOW!! Bushi Age ♂ Cherry boy REMIX!!!!,Creepy Nuts,mzjnk1.mp3,nw21c1.webm
Ninja Slayer From Animation,ED12,NEO CYBER MADNESS,skillkills,fifaae.mp3,x3w3uv.webm
Ninja Slayer From Animation,ED12,SONG 5 #NINJA SLAYER Ver.,KING BROTHERS,lq1wy7.mp3,as6aaa.webm
Ninja Slayer From Animation,ED13,Hey Everyone,Boris,yblxpx.mp3,l7v9mc.webm
Ninja Slayer From Animation,ED13,Purple My Ghost,Drop's,2qu7yb.mp3,6qwkp9.webm
Ninja Slayer From Animation,ED14,Mondana [NINJA MIX],Akai Kō-en,04p90t.mp3,xjnuav.webm
Ninja Slayer From Animation,ED15,Fantastic Magic,TK from Ling Tosite Sigure,6lvltu.mp3,c5zuga.webm
Ninja Slayer From Animation,ED16,NINJA SOUL,GEEKS,o4cqv4.mp3,0rqr5s.webm
Ninja Slayer From Animation,ED17,TEAR OF THE PIERROT,MINE,4z0t9p.mp3,25xfxx.webm
Ninja Slayer From Animation,ED18,Dr.K,taffy,5e9h3x.mp3,csb4kl.webm
Ninja Slayer From Animation,ED19,Alone,SCAM CIRCLE,sjg8cw.mp3,u36rg2.webm
Ninja Slayer From Animation,ED20,Doro no Ame,Ningen Isu,8g05ij.mp3,4jn7es.webm
Ninja Slayer From Animation,ED21,Hight Speed,MOJA,9y1wmi.mp3,qu83vx.webm
Ninja Slayer From Animation,ED22,sick hack- ninsatsu ver.-,memento mori,u911bo.mp3,49sdj3.webm
Ninja Slayer From Animation,ED23,Body,Lillies and Remains,yneosl.mp3,400sx6.webm
Ninja Slayer From Animation,ED24,KHAKKHARA,Sawagi,itsqxz.mp3,5pf1t5.webm
Ninja Slayer From Animation,ED25,JETT REASON,Guitar Wolf,wth2kg.mp3,nbl3ww.webm
Ninjala,ED1,Ninja Re Bang Bang Steve Aoki Remix,Kyary Pamyu Pamyu,00jgcf.mp3,o85yvi.webm
Ninku,OP1,Kagayaki wa Kimi no Naka ni,Yume Suzuki,1zmebt.mp3,8djr50.webm
Ninku,ED1,Soredemo Ashita wa Yatte Kuru,Yume Suzuki,gqdvqa.mp3,w7kdrp.webm
Ninku,ED2,Sora no Namae,Yume Suzuki,8pw9q5.mp3,hkryyz.webm
Ninku,ED3,Sorezore no Ashita e,Yume Suzuki,5fh7kb.mp3,46bcln.webm
Ninku the Movie,OP1,Kagayaki wa Kimi no Naka ni,Yume Suzuki,mqgrzk.mp3,wbl3id.webm
Ninku the Movie,ED1,Soredemo Ashita wa Yatte Kuru,Yume Suzuki,trrdnc.mp3,uzj3qi.webm
Ninpu Kamui Gaiden,OP1,Shinobi no Theme (Instrumental),Tatsuya Jo,c8zomw.mp3,jed217.webm
Ninpu Kamui Gaiden,ED1,Shinobi no Theme,Hiroshi Mizuhara,Not Found,Not Found
Ninpu Kamui Gaiden,IN,Shiroi Tsubame,Duke Aces,sjyocz.mp3,zjsh7c.webm
Nintama Rantaro,OP1,Yuuki 100%,Hikari GENJI,18m9nl.mp3,j74yy3.webm
Nintama Rantaro,OP2,Yuuki 100%,Hikari GENJI SUPER5,7xfkwh.mp3,dtx0ir.webm
Nintama Rantaro,OP3,Yuuki 100%,YA-YA-yah,Not Found,Not Found
Nintama Rantaro,OP4,Yuuki 100%,Hey! Say! JUMP,Not Found,Not Found
Nintama Rantaro,OP5,Yuuki 100%,NYC,Not Found,Not Found
Nintama Rantaro,OP6,Yuuki 100%,Sexy Zone,Not Found,Not Found
Nintama Rantaro,OP7,Yuuki 100%,Junior Boys,kaminp.mp3,cr8w01.webm
Nintama Rantaro,ED1,Dancing Junk,Super Monkey's,Not Found,Not Found
Nintama Rantaro,ED2,DON'T MIND Namida,GENJI Super 5,p0n5tq.mp3,1j8u3z.webm
Nintama Rantaro,ED3,Shaking Night,Hikari GENJI SUPER5,Not Found,Not Found
Nintama Rantaro,ED4,Shihouhappou Hijideppou,Mayumi,Not Found,Not Found
Nintama Rantaro,ED5,0 Ten Champion,Junich & JJr,Not Found,Not Found
Nintama Rantaro,ED6,Owaranai SCHOOL DAYS,Junich & JJr,Not Found,Not Found
Nintama Rantaro,ED7,Kou Shicha Irarenai,Junich & JJr,Not Found,Not Found
Nintama Rantaro,ED8,Nin Nin Nintama Ondo,SAY・S & Nintama Family,Not Found,Not Found
Nintama Rantaro,ED9,HemuHemu no Ekaki Uta,Akiko Shimamoto,Not Found,Not Found
Nintama Rantaro,ED10,Itsudatte YELL,Emiri Nakayama,Not Found,Not Found
Nintama Rantaro,ED11,HemuHemu no Waltz,Ginzou Matsuo,Not Found,Not Found
Nintama Rantaro,ED12,Nintama Ekaki Uta Shinbe E no Dan,Yuko Warabi,Not Found,Not Found
Nintama Rantaro,ED13,MEMORY&MELODY,SPLASH,Not Found,Not Found
Nintama Rantaro,ED14,Ai ga Ichiban,Sayuri Ishikawa,Not Found,Not Found
Nintama Rantaro,ED15,Shihouhappou Hijideppou,Mayumi Funaki,Not Found,Not Found
Nintama Rantaro,ED16,Sekai ga Hitotsu ni Naru made,YA-YA-yah,Not Found,Not Found
Nintama Rantaro,ED17,Kaze,Aya Ueto,Not Found,Not Found
Nintama Rantaro,ED18,Oh! ENKA!,Kanjani∞,Not Found,Not Found
Nintama Rantaro,ED19,Ai ni Mukatte,Kanjani∞,Not Found,Not Found
Nintama Rantaro,ED20,Yume-iro,Hey! Say! JUMP,Not Found,Not Found
Nintama Rantaro,ED21,Yume no Tane,NYC,Not Found,Not Found
Nintama Rantaro,ED22,Kaze o Kitte,Sexy Zone,Not Found,Not Found
Nintama Rantaro,ED23,Matta Nante Nashi!,Sexy Zone,Not Found,Not Found
Nintama Rantaro,ED24,3-byou Waratte,Junior Boys,70st5v.mp3,p4mwin.webm
Nintama Rantaro,ED25,Yancha na Hero,Hey! Say! 7,Not Found,Not Found
Nintama Rantaro,ED26,Imada!!,Johnny's WEST,ar0x9t.mp3,07yhol.webm
Nippon-ichi no Otoko no Tamashii,OP1,Yurameki,Dir en grey,w8dzt6.mp3,icvxfo.webm
Nippon-ichi no Otoko no Tamashii,OP2,Hero,machine,q9d3e7.mp3,3e2tux.webm
Nisekoi,OP1,CLICK,ClariS,sukbjo.mp3,9hrwws.webm
Nisekoi,OP2,STEP,ClariS,z7wdww.mp3,Nisekoi-OP02-NCBD.webm
Nisekoi,ED1,Heart Pattern,Nao Tōyama,azq8h7.mp3,Nisekoi-ED01-NCBD.webm
Nisekoi,ED2,Recover Decoration,Kana Hanazawa,gfmg3x.mp3,Nisekoi-ED02-NCBD.webm
Nisekoi,ED3,TRICK BOX,Mikako Komatsu,7ay678.mp3,Nisekoi-ED03-NCBD.webm
Nisekoi,ED4,Order×Order,Yumi Uchiyama,jg2b9p.mp3,Nisekoi-ED04-NCBD.webm
Nisekoi,ED5,Hanagonomi,Kana Asumi,aslaeb.mp3,Nisekoi-ED05-NCBD.webm
Nisekoi,ED6,Sōzō Diary,"Nao Tōyama, Kana Hanazawa, Mikako Komatsu, Kana Asumi",rfespn.mp3,Nisekoi-ED06-NCBD.webm
Nisekoi,ED7,Taisetsu no Tsukurikata,Nao Tōyama & Kana Hanazawa,mf2tov.mp3,Nisekoi-ED07-NCBD.webm
Nisekoi,ED2,Taisetsu no Tsukurikata,Nao Tōyama & Kana Hanazawa,2ifgud.mp3,Nisekoi-ED07-NCBD.webm
Nisekoi:,OP2,Magical Styling,Kana Hanazawa,umlarg.mp3,Nisekoi%EF%BC%9A-OP02-NCBD.webm
Nisekoi:,ED1,Aimai Hertz,"Nao Tōyama, Kana Hanazawa, Mikako Komatsu, Kana Asumi",rumft7.mp3,Nisekoi%EF%BC%9A-ED01-NCBD.webm
Nisekoi:,ED2,TrIGgER,Mikako Komatsu,d08c9q.mp3,Nisekoi%EF%BC%9A-ED02-NCBD.webm
Nisekoi:,ED3,Sleep zzz...,Nao Tōyama,tfzne2.mp3,Nisekoi%EF%BC%9A-ED03-NCBD.webm
Nisekoi:,ED4,MatadoLove,Kana Asumi,rxbqnc.mp3,Nisekoi%EF%BC%9A-ED04-NCBD.webm
Nisekoi:,ED6,Tōriame Drop,Yumi Uchiyama,gs3dfk.mp3,Nisekoi%EF%BC%9A-ED06-NCBD.webm
Nisekoi:,ED7,Crayon Cover,Kana Hanazawa,ylt7re.mp3,Nisekoi%EF%BC%9A-ED07-NCBD.webm
"NITABOH, the Shamisen Master",ED1,Shinsei,Yae,bjtds0.mp3,jw04do.webm
"NITABOH, the Shamisen Master",IN,Michi,Yae,91lzma.mp3,bgsevk.webm
"NITABOH, the Shamisen Master",IN,Tamana no Theme,Yukiko Kishida,nloczw.mp3,uzjlq7.webm
No Game No Life,OP2,Onegai☆Snyaiper,Miyuki Sawashiro,0fa9oc.mp3,eq5e62.webm
No Game No Life Zero,ED1,THERE IS A REASON,Konomi Suzuki,n8cq75.mp3,450jyl.webm
No Game No Life Zero,IN,Mata Game Shiyouze ~Shin Sekai no Hikari,Nataliya Gudziy,hklvf5.mp3,lb8653.webm
No Game No Life Zero,IN,Zutto Zutto Soba ni Isasete Kudasai,Nataliya Gudziy,z6rzwb.mp3,7yjk91.webm
No Guns Life,OP1,MOTOR CITY,Kenichi Asai,ig0bzr.mp3,yfkowp.webm
No Guns Life,ED1,Game Over,DATS,8v5o54.mp3,wetg53.webm
No Guns Life,OP1,Chaos Drifters,SawanoHiroyuki[nZk]:Jean-Ken Johnny,4fevrs.mp3,04iulg.webm
No Guns Life,ED1,new world,THIS IS JAPAN,ozwcv7.mp3,48rqgv.webm
No Money,OP1,Romance way,ISSEI,kvz0tz.mp3,lpq8i0.webm
No Money,ED1,Itoshii Hito yo Eien ni Nukumori o Tsutaete...,Tetsuya Kakihara & Wataru Hatano,6ly81j.mp3,74zwbb.webm
No-Rin,OP1,Cordless☆Tele☆PHONE,Yukari Tamura,zz35tb.mp3,n1e94o.webm
No-Rin,OP2,Himitsu no Tobira Kara Ai ni Kite,Yukari Tamura,6juu3i.mp3,i08ewe.webm
No-Rin,ED1,Mogitate Fruit Girls,Yukari Tamura & Kana Hanazawa,4ndzfr.mp3,r54xl9.webm
No-Rin,ED3,Ponytail no Shijū,Chiwa Saito,rr26v0.mp3,mqx2vh.webm
No-Rin,ED4,Kimi to*New*Day♡,Marina Inoue,8j6isc.mp3,k1zy93.webm
No-Rin,ED5,Cordless☆Tele☆PHONE,Yukari Tamura,v5lf8y.mp3,od232g.webm
No. 6,OP1,Spell,Lama,kh9log.mp3,3sowfr.webm
No. 6,ED1,Rokutōsei no Yoru,Aimer,x67jys.mp3,03mv6b.webm
No. 6,IN,Buna no Mori de,Yoshimasa Hosoya,nwarvf.mp3,8sq0st.webm
No. 6,IN,Kaze no requiem,Kiyono Yasuno,x8p1yw.mp3,wdfjo0.webm
No. 6,IN,Kaze no requiem,Mao Daichi,7aqtc6.mp3,y5s7a2.webm
No. 6,IN,Kaze no requiem,Yoshimasa Hosoya,9nsaq7.mp3,f1a7a0.webm
Nobara no Julie,OP1,Nobara,Coral Echo,296xfs.mp3,q8b73e.webm
Nobara no Julie,ED1,Yama no Yodell,Coral Echo,caiz53.mp3,8bjgk0.webm
Noblesse,OP1,BREAKING DAWN (Japanese Ver.) Produced by HYDE,J-JUN,jopawj.mp3,4q2o7a.webm
Noblesse,ED1,Etoile,OH MY GIRL,fy6dww.mp3,eq7ueo.webm
Nobody's Boy Remi,OP1,Sā Aruki Hajime Yō,Ayako Sawada,vpki9m.mp3,eo7qln.webm
Nobody's Boy Remi,ED1,Harapeko March,Ayako Sawada,61uyjz.mp3,rqyp60.webm
Nobunaga Concerto,ED1,Fukagyaku Replace,MY FIRST STORY,cvhv1j.mp3,qkcpg2.webm
Nobunaga Sensei no Osanazuma,OP1,"Koiseyo Minna, Hai!",Pyxis,ahnvti.mp3,2zvav4.webm
Nobunaga Sensei no Osanazuma,ED1,Returner Butterfly,Rika Tachibana,898nc9.mp3,64zdv3.webm
Nobunaga The Fool,OP1,FOOL THE WORLD,Minori Chihara,sk2hsz.mp3,q5i6rr.webm
Nobunaga The Fool,OP2,Breakthrough,JAM Project,nmmsvz.mp3,emkh0w.webm
Nobunaga The Fool,ED1,AXIS,STEREO DIVE FOUNDATION,ktcq6y.mp3,dunvja.webm
Nobunaga The Fool,ED2,RAN,ASUKA,0rbndr.mp3,w3u32y.webm
Nobunaga The Fool,IN,Ametsuchi no Uta,Minori Chihara,Not Found,Not Found
Nobunaga The Fool,IN,Maverick ~Kakusei sareshi Kemono~,JAM Project,uawjwg.mp3,u674n2.webm
Nobunaga The Fool,IN,Shizuku no Koe,Minori Chihara,Not Found,Not Found
Nobunagun,ED1,Chiisana Hoshi ver. α,"Shiori Mutō, Yuu Asakawa, Sumire Uesaka",dojsye.mp3,zjd9b3.webm
Nobunagun,ED2,Chiisana Hoshi ver. β,"Shiori Mutō, Yuu Asakawa, Sumire Uesaka, Ayumu Murase",q7cpzn.mp3,eeo19v.webm
Nodame Cantabile,OP1,Allegro Cantabile,SUEMITSU & THE SUEMITH,ln2e5p.mp3,yw2qo5.webm
Nodame Cantabile,ED1,Konna ni Chikaku de...,Crystal Kay,9qloei.mp3,dq0kye.webm
Nodame Cantabile,ED2,Sagittarius,SUEMITSU & THE SUEMITH,4xuztj.mp3,zf5ykb.webm
Nodame Cantabile: Finale,OP1,Manazashi Daydream,Yuu Sakai,ku5upd.mp3,vp6g8x.webm
Nodame Cantabile: Finale,ED1,Kaze to Oka no Ballad,Real Paradis with Nodame Orchestra,ynsh4o.mp3,ct3xth.webm
Nodame Cantabile: Paris,OP1,Sky High,The Gospellers,uqk11t.mp3,341n0b.webm
Nodame Cantabile: Paris,ED1,Tokyo et Paris,Emiri Miyamoto×solita,ew3opl.mp3,vgi7gz.webm
Nodoka Mori no Dobutsu Daisakusen,OP1,Happy Mambo,Slapstick,Not Found,Not Found
Nodoka Mori no Dobutsu Daisakusen,ED1,oyasumi Good Night,Slapstick,Not Found,Not Found
Noein: to your other self,OP1,Idea,eufonius,cve9y4.mp3,s70w0z.webm
Noein: to your other self,ED1,Yoake no Ashioto,solua,u0dh22.mp3,xacu9f.webm
Nogizaka Haruka no Himitsu,OP1,Tomadoi Bitter Tune,Milan Himemiya to Chocolate Rockers,zozs38.mp3,8dlvsy.webm
Nogizaka Haruka no Himitsu,ED1,Hitosashiyubi Quiet!,N's,ce930p.mp3,tqrqmz.webm
Nogizaka Haruka no Himitsu,IN,Akkan berry berry,"Saeko Chiba, Fumiko Orikasa, Ayako Kawasumi, Mamiko Noto, Hitomi Nabatame",on42s3.mp3,4el50m.webm
Nogizaka Haruka no Himitsu,IN,Apron dake wa Toranaide!,Eri Kitamura,fvaouq.mp3,pvz6ax.webm
Nogizaka Haruka no Himitsu,IN,Gohōshi Inspire,Kaori Shimizu & Kana Ueda,d4x7iq.mp3,elvzz8.webm
Nogizaka Haruka no Himitsu,IN,Hishoku no Sora,Mami Kawada,sytgga.mp3,1nhabo.webm
Nogizaka Haruka no Himitsu,IN,Imouto... Desu kedo!,Mai Gotō,mf0rxi.mp3,rdm4ou.webm
Nogizaka Haruka no Himitsu,IN,Le Secret,Mamiko Noto,lzdkt2.mp3,lo0km3.webm
Nogizaka Haruka no Himitsu,IN,Shooting Star☆,Haruko Momoi,es9x2u.mp3,gco8mp.webm
Nogizaka Haruka no Himitsu,IN,Tokimeki♥Fortissimo,Miyu Matsuki,e1egdl.mp3,vkn9j2.webm
Nogizaka Haruka no Himitsu: Finale,OP1,Happy End wa Himichu,N's,91kuas.mp3,NogizakaHarukaNoHimitsu%EF%BC%9AFinale-OP01-NCBD.webm
Nogizaka Haruka no Himitsu: Finale,ED1,Bye Bye Daisakusen,N's,6panso.mp3,4crvvm.webm
Nogizaka Haruka no Himitsu: Purezza,OP1,Chōhatsu Cherry Heart,Milan Himemiya to Chocolate Rockers,udszq4.mp3,bte1tt.webm
Nogizaka Haruka no Himitsu: Purezza,ED1,Himitsu Suishō! Uru to LOVE,N's,ergp5z.mp3,NogizakaHarukaNoHimitsu~Purezza~-ED01a-NCBD.webm
Nogizaka Haruka no Himitsu: Purezza,IN,I sing,Milan Himemiya to Chocolate Rockers,h2i1fw.mp3,uigium.webm
Nogizaka Haruka no Himitsu: Purezza,IN,Imouto... Desu kedo!,Mai Gotō,e1elwe.mp3,kyzcc1.webm
Nogizaka Haruka no Himitsu: Purezza,IN,Kaze ni Nare! Lacross Heart! -Nocturne Shoujo Gakuin Lacrosse-bu-,Milan Himemiya to Chocolate Rockers,yd2jr7.mp3,h2n4ov.webm
Nogizaka Haruka no Himitsu: Purezza,IN,Le Secret,Mamiko Noto,uo8acb.mp3,i5knk3.webm
Noir,OP1,Coppelia no Hitsugi,ALI PROJECT,p6c9gy.mp3,NOIR-OP01-NCBD.webm
Noir,ED1,Kirei na Kanjō,Akino Arai,px15ly.mp3,NOIR-ED01-NCBD.webm
Noir,IN,a farewell song,Yuri Kasahara,4e7pk4.mp3,9ns98x.webm
Noir,IN,canta per me,Yuriko Kaida,rtoy1q.mp3,2a7ljv.webm
Noir,IN,indio,See-Saw,u76ql2.mp3,ngv5q3.webm
Noir,IN,lullaby,Yuriko Kaida,tbwtil.mp3,5k1qf6.webm
Noir,IN,"melody - ""salva nos"" ver.",Yuriko Kaida,r1hfxf.mp3,vsvnfj.webm
Noir,IN,salva nos,Yuriko Kaida,rizrvs.mp3,85knpg.webm
Noir,IN,secret game,Yuri Kasahara,f132kf.mp3,6lvys6.webm
Noiseman Sound Insect,ED1,TREES MAKE SEEDS,CRYSTAL WILLIAMS,hjszj8.mp3,unrez5.webm
Non Non Biyori,OP1,Nana-iro Biyori,nano.RIPE,ftc0wv.mp3,NonNonBiyori-OP01-NCBD.webm
Non Non Biyori,ED1,Non Non Biyori,"Ayane Sakura, Kana Asumi, Kotori Koiwai, Rie Murakawa",ov8lso.mp3,NonNonBiyori-ED01-NCBD.webm
Non Non Biyori Nonstop,OP1,Tsugihagi Moyō,nano.RIPE,yd4jg4.mp3,emaucu.webm
Non Non Biyori Nonstop,ED1,Tadaima,"Kotori Koiwai, Rie Murakawa, Ayane Sakura, Kana Asumi",q23sx7.mp3,atpojy.webm
Non Non Biyori Nonstop,IN,Asahigaoka Bunkou Kouka,"Ayane Sakura, Kana Asumi, Kotori Koiwai, Rie Murakawa",hu570e.mp3,t70li0.webm
Non Non Biyori Repeat,OP1,Kodama Kotodama,nano.RIPE,d0n81o.mp3,NonNonBiyoriRepeat-OP01-NCBD.webm
Non Non Biyori Repeat,ED1,Okaeri,"Ayane Sakura, Kana Asumi, Kotori Koiwai, Rie Murakawa",ys61c7.mp3,NonNonBiyoriRepeat-ED01a-NCBD.webm
Non Non Biyori Repeat,IN,Asahigaoka Bunkou Kouka,"Ayane Sakura, Kana Asumi, Kotori Koiwai",l7yrh2.mp3,t8d6tp.webm
Non Non Biyori Vacation,OP1,Ao no Rakugaki,nano.RIPE,5xm928.mp3,sj57yq.webm
Non Non Biyori Vacation,ED1,Omoide,"Kotori Koiwai, Rie Murakawa, Ayane Sakura, Kana Asumi",qat3ca.mp3,s564i7.webm
Non-tan to Issho,OP1,Non-tan to Issho Dancing! Bibi de na Step,Chiaki,Not Found,Not Found
Non-tan to Issho,ED1,Final Hodo Suteki na Mono wa Nai,Chiaki,Not Found,Not Found
Nono-chan,OP1,Uruwashi no Uta,Ikue Ootani,uma7mj.mp3,6sp81z.webm
Nono-chan,ED1,Nono-chan Ikka no Uta,Nono-chan Ikka,vlhg8t.mp3,t2bb8k.webm
Noobow,OP1,Kirai ni Naranaide,SWAY,oe0tz4.mp3,9g0z3i.webm
Noobow,IN,Noobow no Ichinichi,SWAY,Not Found,Not Found
Nora,OP1,TWINKLE NORA ROCK ME!,Yumi Kojima,8ud3rz.mp3,18w5fy.webm
Nora,ED1,Yumehikō,Yuriko Yamamoto,3b6cfm.mp3,jqxw48.webm
Nora,ED2,TWINKLE NORA ROCK ME!,VIGILANTE,4mvwfk.mp3,5z12kp.webm
"Nora, Princess, and Stray Cat",OP1,Ne! Ko!,"Natsumi Takamori, Eri Sendai, Yuu Asakawa, Atsumi Tanezaki",zaakea.mp3,qlz67a.webm
Noragami,ED1,Heart Realize,Tia,5m0a9l.mp3,x8u24s.webm
Noragami Aragoto,OP1,Kyōran Hey Kids!!,THE ORAL CIGARETTES,z0hzhp.mp3,NoragamiAragoto-OP01a-NCBD.webm
Noragami Aragoto,ED1,Nirvana,Tia,lpudo6.mp3,8pj63d.webm
Norakuro-kun,OP1,YOU!YOU!YOU!,BaBe,bmzgwe.mp3,jbbecq.webm
Norakuro-kun,OP2,JUNK BOY,MEGU,qn3gr1.mp3,kvo4df.webm
Norakuro-kun,ED1,HOLD ME!,BaBe,bvj7jj.mp3,mooe7f.webm
Norakuro-kun,ED2,BE MY BOY!,MEGU,vssmoq.mp3,vma7hw.webm
Noramimi,ED1,roundabout,Seira Kagami,dzag8b.mp3,en7gt8.webm
Norimono Man Mobile Land no Car-kun,OP1,Kattobi Mobile Land,Ayahi Takagaki,aaad3f.mp3,0kwmwj.webm
Norn9,OP1,Kazakiri,Nagi Yanagi,ud0o0y.mp3,v7h1q7.webm
Norn9,ED1,Vid en Horisont,Maria Andersson,72uyir.mp3,otwmhw.webm
Norn9,ED2,Zero Tokei,Kaori Oda,1aazxl.mp3,023mzp.webm
Norn9,IN,Nemuri no Kuni,Nagi Yanagi,1b2ewj.mp3,ozgj28.webm
Notari Matsutaro,ED1,Yokozuna,Ikuzo Yoshi,Not Found,Not Found
"Now and Then, Here and There",OP1,"Ima, Soko ni Iru Boku",Toshio Masuda,lzl16t.mp3,nau2hi.webm
"Now and Then, Here and There",ED1,Komoriuta...,Reiko Yasuhara,stskoz.mp3,xdoyr2.webm
Nozo × Kimi,OP1,Tentekomai,MimimemeMIMI,57z738.mp3,64o9qp.webm
Nozoki Ana,ED1,Going to Ride,predia,cr157k.mp3,okbxk9.webm
Nozomi in the Sun,OP1,Sasurai no Taiyō,"Vocal Shop, Three Graces",59wrnd.mp3,5thufw.webm
Nozomi in the Sun,ED1,Kokoro no Uta,Mitsuko Horie,mc42h5.mp3,ps5nwf.webm
Nozomi in the Sun,ED2,Kokoro no Uta,Junko Fujiyama,Not Found,Not Found
Nozomi Witches,OP1,Flash of Thunder,Miki Natsuyama,1re4la.mp3,9kovlq.webm
Nozomi Witches,ED1,Aozora ga Furu Machi,Miki Natsuyama,lgwope.mp3,dsbpdm.webm
Null & Peta,OP1,#NULL!*Peta,Azumi Waki & Reina Ueda,1nqod8.mp3,7tmstg.webm
number24,OP1,SET!,Masanori Kobayashi,hptctb.mp3,qkyw6d.webm
number24,ED1,Kimi to Iru nara,Kengo Kawanishi & Ryōta Suzuki,e3ymel.mp3,ed9geu.webm
number24,ED2,COMICAL TRY!!,Kengo Kawanishi & Junichi Yanagita,m3zk8d.mp3,2jxqz1.webm
number24,ED3,Every Fight,Kengo Kawanishi & Shōhei Komatsu,oj3pdq.mp3,47zap4.webm
Nura: Rise of the Yokai Clan,OP1,Fast Forward,MONKEY MAJIK,w550nl.mp3,5ec4eh.webm
Nura: Rise of the Yokai Clan,OP2,Sunshine,MONKEY MAJIK,zzb4z8.mp3,4axqz1.webm
Nura: Rise of the Yokai Clan,ED1,Sparky☆Start,Katate☆SIZE,w10ztp.mp3,1d0tob.webm
Nura: Rise of the Yokai Clan,ED2,Symphonic☆Dream,Katate☆SIZE,vmy93r.mp3,r2i7jj.webm
Nura: Rise of the Yokai Clan,ED3,Brilliant☆Message,Katate☆SIZE,dd1g2d.mp3,sroh78.webm
Nura: Rise of the Yokai Clan,ED1,DOUBLE DORAGON,LM.C,sj7zh5.mp3,epdsjq.webm
Nura: Rise of the Yokai Clan - Demon Capital,OP1,Hoshi no Arika,LM.C,kewfcd.mp3,8new2l.webm
Nura: Rise of the Yokai Clan - Demon Capital,OP2,The LOVE SONG,LM.C,prstts.mp3,nxlzm6.webm
Nura: Rise of the Yokai Clan - Demon Capital,ED1,Orange Smile,Katate☆SIZE,je86p9.mp3,7hmhnt.webm
Nura: Rise of the Yokai Clan - Demon Capital,ED2,Departure,Katate☆SIZE,q0n6b4.mp3,9dleuh.webm
Nura: Rise of the Yokai Clan - Demon Capital,IN,Hoshi no Arika,LM.C,di80tl.mp3,pjke9e.webm
Nura: Rise of the Yokai Clan Jump Festa 2010 Special,ED1,Rai Rai Parade,Katate☆SIZE,m1096v.mp3,b2k9p9.webm
Nurse Angel Ririka SOS,OP1,Koi wo Suru Tabi ni Kizutsukiyasuku,Suirei,nt6qcq.mp3,9wbl93.webm
Nurse Angel Ririka SOS,OP2,Doo ni ka Koo ni ka,Eiko Minami,294134.mp3,kcb2mo.webm
Nurse Angel Ririka SOS,ED1,Ririka SOS,Kaori Asou,jpxeth.mp3,gssarg.webm
Nurse Angel Ririka SOS,ED2,Egao wo Wasurenai,Kaori Asou,y4qvdu.mp3,a3kgm6.webm
Nurse Angel Ririka SOS,IN,Koko ni Ite,Kaori Asou,058bs0.mp3,2xwu2g.webm
Nurse Witch Komugi,OP1,Nurse Witch Komugi-chan Magikarte -Ai no Medicine-,Haruko Momoi,wgdxxf.mp3,wyk770.webm
Nurse Witch Komugi,ED1,Pasera,Ikue Ootani,t3nw7m.mp3,s7elgi.webm
Nurse Witch Komugi,IN,Anata ga Daikirai,Haruko Momoi,j5ds2r.mp3,h05mem.webm
Nurse Witch Komugi,IN,Magical Idol Kourin -Short Cut Ver-,Magi!? Girls,hquq16.mp3,fv0x0e.webm
Nurse Witch Komugi,IN,Reverse,Mitsuki Saiga,bhpjq7.mp3,vpfuoo.webm
Nurse Witch Komugi,IN,Shouri da! Big Cytron,Akira Kushida,g41cto.mp3,bjra65.webm
Nurse Witch Komugi,OP2,Ai no Medicine -Renewal-,Haruko Momoi,abm4h6.mp3,nwcmu8.webm
Nurse Witch Komugi,ED1,Otome no Mahou de Pon de・Ke・Wa,Haruko Momoi,qko7fk.mp3,ns979z.webm
Nurse Witch Komugi,ED2,three,Haruko Momoi,qakq9g.mp3,40swrv.webm
Nurse Witch Komugi,IN,Komugi Kibun de Rock 'n' Roll,Haruko Momoi,mu621b.mp3,c2gpsx.webm
Nurse Witch Komugi R,OP1,Ready Go!!,Magical☆R,1nwvvn.mp3,h3wq7k.webm
Nurse Witch Komugi R,ED1,Ame to Namida to Otome to Taiyaki,Otome Shinto,75nx4w.mp3,8wexdb.webm
Nurse Witch Komugi R,IN,AGAIN!,Yasuaki Takumi,c17r1h.mp3,2r0uy0.webm
Nurse Witch Komugi R,IN,Aijou Pharmacy,Kei Tomoe,tkzu5q.mp3,brv5jv.webm
Nurse Witch Komugi R,IN,Be Free!,Erii Yamazaki,lh6vnb.mp3,wrzmto.webm
Nurse Witch Komugi R,IN,Break your chains,Kei Tomoe,85y2tx.mp3,s12v0a.webm
